time,ball-id,speed,kinetic,potential,total
0.083333333,red___,24.367874474564932,296.8966532040766,-559.6533467959234,856.55
0.09166666629999999,purple,21.489035585901735,1154.446626030378,-889.053373969623,2043.500000000001
0.09166666629999999,orange,14.791675039835447,984.5714271784093,-3447.0285728215913,4431.6
0.09166666629999999,green_,12.182493610817648,519.4460270216448,-4822.953972978355,5342.4
0.09166666629999999,black_,10.383816765908895,161.735475941956,-614.3645240580438,776.0999999999998
0.09166666629999999,blue__,35.268415768330456,1243.8611508078204,-258.3388491921792,1502.1999999999996
0.09166666629999999,red___,24.286748459517597,294.92307536794016,-561.6269246320597,856.55
0.09999999959999999,purple,21.568550271989572,1163.0059020883537,-880.4940979116471,2043.500000000001
0.09999999959999999,orange,14.8520153822241,992.6206241121956,-3438.979375887805,4431.6
0.09999999959999999,green_,12.168663074300525,518.2672635554579,-4824.1327364445415,5342.4
0.09999999959999999,black_,10.312243260841987,159.51354160617146,-616.5864583938283,776.0999999999997
0.09999999959999999,blue__,35.18937852913832,1238.2923612669808,-263.9076387330189,1502.1999999999998
0.09999999959999999,red___,24.20562664316916,292.9561805942504,-563.5938194057495,856.55
0.10833333289999998,purple,21.64808160977376,1171.5985934585624,-871.9014065414386,2043.500000000001
0.10833333289999998,orange,14.912559722208815,1000.729968608001,-3430.870031392,4431.6
0.10833333289999998,green_,12.15536661639502,517.1352815263967,-4825.264718473602,5342.4
0.10833333289999998,black_,10.240822117314817,157.3116564577265,-618.7883435422732,776.0999999999997
0.10833333289999998,blue__,35.11035371298663,1232.736937851034,-269.4630621489655,1502.1999999999996
0.10833333289999998,red___,24.124509067875643,290.99596888300704,-565.5540311169929,856.55
0.11666666619999998,purple,21.727629416399786,1180.2247001410033,-863.2752998589975,2043.500000000001
0.11666666619999998,orange,14.973305585205999,1008.8994606658252,-3422.700539334176,4431.600000000001
0.11666666619999998,green_,12.142605991589654,516.0500809344613,-4826.349919065538,5342.4
0.11666666619999998,black_,10.169556545448813,155.12982049662122,-620.9701795033785,776.0999999999997
0.11666666619999998,blue__,35.03134140394827,1227.1948805599802,-275.0051194400191,1502.1999999999994
0.11666666619999998,red___,24.043395776562438,289.04244023421023,-567.5075597657896,856.5499999999997
0.12499999949999997,purple,21.807193511643604,1188.8842221356772,-854.6157778643237,2043.500000000001
0.12499999949999997,orange,15.034250528455708,1017.1291002856682,-3414.4708997143334,4431.600000000001
0.12499999949999997,green_,12.130382890902517,515.0116617796517,-4827.388338220348,5342.4
0.12499999949999997,black_,10.098449838889646,152.9680337228555,-623.1319662771442,776.0999999999997
0.12499999949999997,blue__,34.952341686842956,1221.6661893938199,-280.53381060617954,1502.1999999999994
0.12499999949999997,red___,23.962286812733883,287.0955946478601,-569.4544053521398,856.55
0.13333333279999998,purple,21.88677371786517,1197.5771594425842,-845.9228405574172,2043.5000000000014
0.13333333279999998,orange,15.0953921407055,1025.41888746753,-3406.181112532472,4431.600000000002
0.13333333279999998,green_,12.11869894079827,514.0200240619679,-4828.379975938032,5342.4
0.13333333279999998,black_,26.648869486689584,1065.2433673779228,-631.1819196171576,1696.4252869950806
0.13333333279999998,blue__,13.059524876271995,170.55118999396706,-280.6636001588756,451.2147901528427
0.13333333279999998,red___,23.881182220482984,285.1554321239563,-571.3945678760435,856.5499999999998
0.14166666609999998,purple,21.966369859962963,1206.3035120617233,-837.1964879382781,2043.5000000000014
0.14166666609999998,orange,15.156728041891792,1033.7688222114105,-3397.8311777885915,4431.600000000002
0.14166666609999998,green_,12.107555702139171,513.0751677814097,-4829.32483221859,5342.4
0.14166666609999998,black_,26.567919301547327,1058.7815040202966,-637.6437829747836,1696.4252869950801
0.14166666609999998,blue__,13.014968537654331,169.38940603613213,-281.82538411671055,451.2147901528427
0.14166666609999998,red___,23.800082044501405,283.22195266249906,-573.3280473375006,856.5499999999997
0.14999999939999997,purple,22.045981765329437,1215.063279993095,-828.4367200069063,2043.5000000000014
0.14999999939999997,orange,15.218255882819088,1042.17890451731,-3389.421095482692,4431.600000000002
0.14999999939999997,green_,12.09695466917164,512.1770929379774,-4830.222907062022,5342.4
0.14999999939999997,black_,26.48697402938547,1052.3396898500105,-644.0855971450699,1696.4252869950803
0.14999999939999997,blue__,12.970774387182527,168.24098820319026,-282.97380194965245,451.21479015284274
0.14999999939999997,red___,23.718986330089592,281.2951562634885,-575.2548437365112,856.5499999999997
0.15833333269999997,purple,22.1256092638074,1223.8564632366997,-819.6435367633019,2043.5000000000016
0.15833333269999997,orange,15.279973344837341,1050.6491343852283,-3380.9508656147736,4431.600000000002
0.15833333269999997,green_,12.08689726854983,511.3257995316707,-4831.07420046833,5342.400000000001
0.15833333269999997,black_,26.40603371538487,1045.9179248670634,-650.5073621280166,1696.4252869950801
0.15833333269999997,blue__,12.926946139562176,167.10593649514144,-284.1088536577012,451.2147901528426
0.15833333269999997,red___,23.637895123167137,279.3750429269244,-577.1749570730753,856.5499999999997
0.16666666599999996,purple,22.20525218764729,1232.6830617925368,-810.8169382074645,2043.5000000000014
0.16666666599999996,orange,15.341878139517812,1059.1795118151654,-3372.4204881848364,4431.600000000002
0.16666666599999996,green_,12.077384858397707,510.5212875624897,-4831.87871243751,5342.4
0.16666666599999996,black_,26.32509840527928,1039.5162090714566,-656.9090779236236,1696.4252869950801
0.16666666599999996,blue__,12.883487529081004,165.98425091198575,-285.23053924085696,451.21479015284274
0.16666666599999996,red___,23.556808470283354,277.46161265280676,-579.0883873471929,856.5499999999997
0.17499999929999996,purple,22.284910371465326,1241.543075660607,-801.9569243393946,2043.5000000000016
0.17499999929999996,orange,15.403968008327675,1067.7700368071212,-3363.8299631928803,4431.600000000001
0.17499999929999996,green_,12.068418727410984,509.7635570304346,-4832.636442969565,5342.4
0.17499999929999996,black_,26.244168145363762,1033.134542463189,-663.290744531891,1696.4252869950801
0.17499999929999996,blue__,12.840402308873466,164.87593145372304,-286.3388586991196,451.2147901528426
0.17499999929999996,red___,23.47572641862806,275.55486544113575,-580.9951345588639,856.5499999999997
0.18333333259999995,purple,22.364583652202512,1250.4365048409095,-793.063495159092,2043.5000000000014
0.18333333259999995,orange,15.466240722303644,1076.4207093610958,-3355.1792906389055,4431.600000000001
0.18333333259999995,green_,12.060000094000298,509.0526079355052,-4833.347392064495,5342.4
0.18333333259999995,black_,26.163242982503288,1026.7729250422612,-669.6523619528189,1696.4252869950801
0.18333333259999995,blue__,12.797694250151215,163.78097812035347,-287.43381203248924,451.21479015284274
0.18333333259999995,red___,23.39464901604259,273.6548012919112,-582.8951987080884,856.5499999999996
0.19166666589999995,purple,22.444271869084503,1259.3633493334448,-784.1366506665566,2043.5000000000014
0.19166666589999995,orange,15.528694081724892,1085.1315294770895,-3346.468470522912,4431.600000000001
0.19166666589999995,green_,12.052130105476927,508.38844027770153,-4834.011559722298,5342.4
0.19166666589999995,black_,26.08232296414148,1020.431356808673,-675.993930186407,1696.4252869950801
0.19166666589999995,blue__,12.75536714139883,162.69939091187697,-288.51539924096573,451.21479015284274
0.19166666589999995,red___,23.313576311031017,271.76142020513333,-584.7885797948665,856.5499999999997
0.19999999919999994,purple,22.523974863582254,1268.323609138213,-775.1763908617887,2043.5000000000018
0.19999999919999994,orange,15.591325915785509,1093.9024971551019,-3337.6975028448996,4431.600000000001
0.19999999919999994,green_,12.0448098372823,507.77105405702355,-4834.628945942976,5342.4
0.19999999919999994,black_,26.00140813830954,1014.1098377624244,-682.3154492326556,1696.4252869950801
0.19999999919999994,blue__,12.713424787534377,161.6311698282935,-289.5836203245492,451.21479015284274
0.19999999919999994,red___,23.23250835277163,269.8747221808018,-586.6752778191978,856.5499999999997
0.20833333249999994,purple,22.603692479373485,1277.3172842552137,-766.1827157447882,2043.5000000000018
0.20833333249999994,orange,15.654134082266738,1102.733612395133,-3328.866387604868,4431.600000000001
0.20833333249999994,green_,12.038040292262469,507.2004492734714,-4835.199550726527,5342.399999999999
0.20833333249999994,black_,25.92049855363531,1007.8083679035152,-688.6169190915647,1696.42528699508
0.20833333249999994,blue__,12.671871009034268,160.57631486960315,-290.63847528323953,451.2147901528427
0.20833333249999994,red___,23.15144519112865,267.994707218917,-588.5552927810827,856.5499999999997
0.21666666579999994,purple,22.683424562304932,1286.3443746844468,-757.155625315555,2043.5000000000018
0.21666666579999994,orange,15.717116467209195,1111.624875197183,-3319.9751248028183,4431.600000000001
0.21666666579999994,green_,12.031822399988707,506.676625927045,-4835.723374072954,5342.4
0.21666666579999994,black_,25.83959425935252,1001.5269472319455,-694.8983397631341,1696.4252869950797
0.21666666579999994,blue__,12.63070964102199,159.53482603580585,-291.6799641170369,451.21479015284274
0.21666666579999994,red___,23.070386876664145,266.1213753194786,-590.4286246805211,856.5499999999997
0.22499999909999993,purple,22.76317096035535,1295.4048804259128,-748.0951195740889,2043.5000000000018
0.22499999909999993,orange,15.780270984585304,1120.5762855612518,-3311.0237144387497,4431.600000000001
0.22499999909999993,green_,12.026157016125241,506.1995840177443,-4836.2004159822545,5342.399999999999
0.22499999909999993,black_,25.758695305310216,995.265575747716,-701.1597112473639,1696.42528699508
0.22499999909999993,blue__,12.589944532320292,158.5067033269016,-292.7080868259411,451.21479015284274
0.22499999909999993,red___,22.989333460650258,264.2547264824868,-592.2952735175129,856.5499999999997
0.23333333239999993,purple,22.842931523599255,1304.4988014796115,-739.0011985203903,2043.5000000000018
0.23333333239999993,orange,15.84359557597215,1129.5878434873393,-3302.012156512662,4431.600000000001
0.23333333239999993,green_,12.021044921845181,505.7693235455694,-4836.63067645443,5342.399999999999
0.23333333239999993,black_,25.67780174198232,989.0242534508257,-707.4010335442541,1696.4252869950797
0.23333333239999993,blue__,12.549579544466438,157.49194674289043,-293.72284340995225,451.2147901528427
0.23333333239999993,red___,22.908284995081647,262.3947607079415,-594.1552392920582,856.5499999999997
0.24166666569999992,purple,22.92270610417141,1313.6261378455433,-729.873862154459,2043.5000000000023
0.24166666569999992,orange,15.907088210224925,1138.6595489754457,-3292.940451024556,4431.600000000001
0.24166666569999992,green_,12.0164868232955,505.3858445105203,-4837.014155489479,5342.4
0.24166666569999992,black_,25.596913620477437,982.8029803412751,-713.6223066538047,1696.4252869950797
0.24166666569999992,blue__,12.5096185506902,156.4905562837724,-294.72423386907036,451.21479015284274
0.24166666569999992,red___,22.82724153268821,260.54147799584274,-596.008522004157,856.5499999999997
0.24999999899999992,purple,23.002494556232,1322.786889523707,-720.7131104762949,2043.5000000000018
0.24999999899999992,orange,15.97074688315116,1147.7914020255712,-3283.8085979744305,4431.600000000002
0.24999999899999992,green_,12.012483351111957,505.0491469125968,-4837.350853087402,5342.4
0.24999999899999992,black_,25.516030992548767,976.6017564190638,-719.8235305760157,1696.4252869950797
0.24999999899999992,blue__,12.470065434854275,155.50253194954735,-295.71225820329533,451.2147901528427
0.24999999899999992,red___,22.746203126948046,258.69487834619054,-597.8551216538092,856.5499999999997
0.25833333229999994,purple,23.08229673593253,1331.9810565141038,-711.5189434858983,2043.500000000002
0.25833333229999994,orange,16.0345696171859,1156.983402637715,-3274.6165973622865,4431.600000000001
0.25833333229999994,green_,12.009035059984738,504.75923075179924,-4837.6407692482,5342.399999999999
0.25833333229999994,black_,25.43515391060428,970.4205816841925,-726.0047053108872,1696.4252869950797
0.25833333229999994,blue__,12.430924090356894,154.5278737402154,-296.68691641262734,451.21479015284274
0.25833333229999994,red___,22.665169832100744,256.85496175898487,-599.6950382410148,856.5499999999997
0.26666666559999996,purple,23.162112501382367,1341.2086388167334,-702.291361183269,2043.5000000000023
0.26666666559999996,orange,16.098554461068016,1166.235550811878,-3265.364449188124,4431.600000000002
0.26666666559999996,green_,12.006142428275469,504.5160960281273,-4837.883903971872,5342.4
0.26666666559999996,black_,25.354282427717028,964.2594561366607,-732.1658308584189,1696.4252869950797
0.26666666559999996,blue__,12.392198418996387,153.56658165577653,-297.6482084970662,451.21479015284274
0.26666666559999996,red___,22.584141703160903,255.02172823422572,-601.5282717657739,856.5499999999996
0.2749999989,purple,23.24194171261597,1350.4696364315953,-693.030363568407,2043.5000000000023
0.2749999989,orange,16.162699489517763,1175.5478465480599,-3256.0521534519426,4431.600000000002
0.2749999989,green_,12.003805857686269,504.3197427415811,-4838.080257258418,5342.399999999999
0.2749999989,black_,25.27341659763566,958.1183797764684,-738.306907218611,1696.4252869950792
0.2749999989,blue__,12.353892329797551,152.61865569623077,-298.596134456612,451.21479015284274
0.2749999989,red___,22.503118795931957,253.19517777191308,-603.3548222280865,856.5499999999996
0.2833333322,purple,23.32178423156076,1359.7640493586903,-683.7359506413122,2043.5000000000025
0.2833333322,orange,16.22700280291575,1184.92028984626,-3246.6797101537422,4431.600000000002
0.2833333322,green_,12.002025672981333,504.1701708921605,-4838.229829107839,5342.4
0.2833333322,black_,25.19255647479517,951.9973526036158,-744.4279343914635,1696.4252869950792
0.2833333322,blue__,12.316009737799739,151.684095861578,-299.53069429126475,451.21479015284274
0.2833333322,red___,22.42210116702032,251.37531037204698,-605.1746896279525,856.5499999999995
0.29166666550000003,purple,23.401639922005618,1369.0918775980176,-674.4081224019849,2043.5000000000025
0.29166666550000003,orange,16.29146252698347,1194.35288070648,-3237.247119293523,4431.600000000003
0.29166666550000003,green_,12.000802121761529,504.0673804798661,-4838.332619520133,5342.4
0.29166666550000003,black_,25.111702114327798,945.8963746181028,-750.5289123769765,1696.4252869950792
0.29166666550000003,blue__,12.278554562806582,150.7629021518183,-300.4518880010244,451.2147901528427
0.29166666550000003,red___,22.34108887384979,249.56212603462748,-606.987873965372,856.5499999999995
0.29999999880000006,purple,23.481508649570006,1378.4531211495776,-665.0468788504248,2043.5000000000023
0.29999999880000006,orange,16.35607681246547,1203.8456191287178,-3227.7543808712853,4431.600000000003
0.29999999880000006,green_,12.000135374292325,504.01137150469697,-4838.388628495302,5342.4
0.29999999880000006,black_,25.030853572074196,939.8154458199292,-756.6098411751498,1696.425286995079
0.29999999880000006,blue__,12.241530728097354,149.85507456695174,-301.35971558589097,451.21479015284274
0.29999999880000006,red___,22.260081974676304,247.75562475965444,-608.794375240345,856.5499999999994
0.3083333321000001,purple,23.561390281673706,1387.8477800133703,-655.6522199866321,2043.5000000000023
0.3083333321000001,orange,16.420843834813354,1213.3985051129748,-3218.2014948870287,4431.600000000004
0.3083333321000001,green_,12.000025523385403,504.002143966654,-4838.397856033345,5342.4
0.3083333321000001,black_,24.950010904594752,933.7545662090956,-762.6707207859836,1696.4252869950792
0.3083333321000001,blue__,12.204942159100067,148.9606131069782,-302.25417704586454,451.21479015284274
0.3083333321000001,red___,22.179080528602984,245.95580654712802,-610.5941934528714,856.5499999999995
0.3166666654000001,purple,23.641284687507117,1397.2758541893961,-646.2241458106066,2043.5000000000027
0.3166666654000001,orange,16.485761793871642,1223.0115386592506,-3208.5884613407534,4431.600000000004
0.3166666654000001,green_,12.000472584334055,504.03969786573646,-4838.360302134263,5342.4
0.3166666654000001,black_,24.869174169181164,927.7137357856016,-768.7115512094776,1696.4252869950792
0.3166666654000001,blue__,12.168792782026399,148.0795177718978,-303.13527238094497,451.21479015284274
0.3166666654000001,red___,22.098084595595523,244.1626713970481,-612.3873286029514,856.5499999999995
0.3249999987000001,purple,23.721191738002155,1406.7373436776543,-636.7626563223486,2043.5000000000027
0.3249999987000001,orange,16.550828913565663,1232.6847197675452,-3198.9152802324584,4431.600000000004
0.3249999987000001,green_,12.001476494902553,504.1240332019446,-4838.275966798055,5342.4
0.3249999987000001,black_,24.788343423868227,921.6929545494468,-774.7323324456322,1696.425286995079
0.3249999987000001,blue__,12.13308652246865,147.2117885617104,-304.0030015911324,451.21479015284274
0.3249999987000001,red___,22.017094236497908,242.3762193094147,-614.1737806905847,856.5499999999995
0.33333333200000015,purple,23.80111130580373,1416.2322484781453,-627.2677515218578,2043.5000000000032
0.33333333200000015,orange,16.616043441591547,1242.4180484378585,-3189.1819515621446,4431.600000000003
0.33333333200000015,green_,12.00303711536946,504.25514997527887,-4838.144850024722,5342.400000000001
0.33333333200000015,black_,24.707518727445862,915.692222500632,-780.7330644944471,1696.4252869950792
0.33333333200000015,blue__,12.097827303959008,146.35742547641607,-304.8573646764267,451.21479015284274
0.33333333200000015,red___,21.93610951304847,240.5964502842278,-615.9535497157716,856.5499999999994
0.34166666530000017,purple,23.881043265241733,1425.7605685908688,-617.7394314091343,2043.5000000000032
0.34166666530000017,orange,16.681403649108397,1252.2115246701912,-3179.388475329812,4431.600000000003
0.34166666530000017,green_,12.00515422862481,504.4330481857386,-4837.966951814262,5342.400000000001
0.34166666530000017,black_,24.62670013947134,909.7115396391565,-786.7137473559226,1696.4252869950792
0.34166666530000017,blue__,12.063019046491423,145.51642851601483,-305.69836163682794,451.21479015284274
0.34166666530000017,red___,21.855130487896314,238.8233643214875,-617.7266356785119,856.5499999999994
0.3499999986000002,purple,23.96098749230361,1435.322304015825,-608.1776959841783,2043.5000000000032
0.3499999986000002,orange,16.74690783043274,1262.0651484645423,-3169.5348515354613,4431.600000000004
0.3499999986000002,green_,12.007827540321047,504.6577278333242,-4837.742272166675,5342.4
0.3499999986000002,black_,24.545887720281794,903.7509059650208,-792.6743810300583,1696.4252869950792
0.3499999986000002,blue__,12.028665665006518,144.6887976805067,-306.5259924723361,451.2147901528428
0.3499999986000002,red___,21.774157224618072,237.0569614211937,-619.4930385788057,856.5499999999994
0.3583333319000002,purple,24.040943864607428,1444.9174547530138,-598.5825452469894,2043.5000000000032
0.3583333319000002,orange,16.81255430273535,1271.9789198209123,-3159.621080179091,4431.600000000004
0.3583333319000002,green_,12.011056679077413,504.9291889180355,-4837.470811081965,5342.400000000001
0.3583333319000002,black_,24.46508153100693,897.8103214782246,-798.6149655168543,1696.425286995079
0.3583333319000002,blue__,11.99477106784,143.87453296989153,-307.34025718295123,451.21479015284274
0.3583333319000002,red___,21.693189787735065,235.29724158334645,-621.2527584166529,856.5499999999994
0.36666666520000024,purple,24.120912261375484,1454.5460208024356,-588.953979197568,2043.5000000000036
0.36666666520000024,orange,16.878341405740482,1281.9528387393011,-3149.6471612607024,4431.600000000004
0.36666666520000024,green_,12.014841196737505,505.24743143987246,-4837.152568560127,5342.4
0.36666666520000024,black_,24.38428163358202,891.8897861787682,-804.5355008163108,1696.425286995079
0.36666666520000024,blue__,11.961339155135162,143.07363438416957,-308.14115576867323,451.2147901528428
0.36666666520000024,red___,21.612228242730815,233.54420480794573,-623.0057951920536,856.5499999999993
0.37499999850000026,purple,24.2008925634084,1464.20800216409,-579.2919978359138,2043.5000000000036
0.37499999850000026,orange,16.944267501427593,1291.9869052197087,-3139.6130947802944,4431.600000000003
0.37499999850000026,green_,12.019180568679563,505.61245539883527,-4836.787544601164,5342.4
0.37499999850000026,black_,24.303488090761117,885.9893000666513,-810.4359869284276,1696.4252869950787
0.37499999850000026,blue__,11.92837381722004,142.2861019233406,-308.9286882295022,451.2147901528428
0.37499999850000026,red___,21.531272656068964,231.79785109499153,-624.7521489050079,856.5499999999994
0.3833333318000003,purple,24.28088465305971,1473.9033988379765,-569.5966011620269,2043.5000000000034
0.3833333318000003,orange,17.010330973735634,1302.0811192621345,-3129.518880737868,4431.600000000002
0.3833333318000003,green_,12.02407419417899,506.0242607949239,-4836.375739205075,5342.399999999999
0.3833333318000003,black_,24.222700966130564,880.1088631418738,-816.3164238532049,1696.4252869950787
0.3833333318000003,blue__,11.895878932950046,141.5119355874047,-309.70285456543803,451.21479015284274
0.3833333318000003,red___,21.45032309521159,230.05818044448387,-626.4918195555155,856.5499999999993
0.3916666651000003,purple,24.360888414210972,1483.632210824096,-559.8677891759074,2043.5000000000036
0.3916666651000003,orange,17.076530228269963,1312.23548086658,-3119.364519133423,4431.600000000003
0.3916666651000003,green_,12.029521396822524,506.4828476281383,-4835.917152371861,5342.4
0.3916666651000003,black_,24.141920324122744,874.2484754044362,-822.1768115906426,1696.4252869950787
0.3916666651000003,blue__,11.863858368016786,140.7511353763619,-310.4636547764809,451.2147901528428
0.3916666651000003,red___,21.369379628637926,228.3251928564228,-628.2248071435765,856.5499999999993
0.39999999840000033,purple,24.440903732247286,1493.394438122448,-550.1055618775553,2043.5000000000032
0.39999999840000033,orange,17.142863692011865,1322.4499900330438,-3109.1500099669593,4431.600000000003
0.39999999840000033,green_,12.035521424973401,506.98821589847824,-4835.41178410152,5342.399999999999
0.39999999840000033,black_,24.061146230030108,868.4081368543382,-828.0171501407407,1696.4252869950787
0.39999999840000033,blue__,11.832315973224015,140.00370129021215,-311.2110888626306,451.21479015284274
0.39999999840000033,red___,21.288442325863496,226.5988883308082,-629.951111669191,856.5499999999993
0.40833333170000036,purple,24.520930494033323,1503.190080733033,-540.3099192669704,2043.5000000000034
0.40833333170000036,orange,17.209329813030855,1332.7246467615266,-3098.8753532384762,4431.600000000003
0.40833333170000036,green_,12.042073452286767,507.5403656059441,-4834.859634394055,5342.4
0.40833333170000036,black_,23.98037875001949,862.5878474915794,-833.8374395034991,1696.4252869950785
0.40833333170000036,blue__,11.801255582731674,139.2696333289555,-311.9451568238873,451.21479015284285
0.40833333170000036,red___,21.20751125745971,224.87926686764018,-631.6707331323591,856.5499999999993
0.4166666650000004,purple,24.600968587889795,1513.019138655851,-530.4808613441528,2043.5000000000039
0.4166666650000004,orange,17.275927060199685,1343.0594510520286,-3088.540548947975,4431.600000000004
0.4166666650000004,green_,12.049176578274498,508.13929675053555,-4834.260703249463,5342.399999999999
0.4166666650000004,black_,23.899617951146702,856.7876073161606,-839.6376796789181,1696.4252869950787
0.4166666650000004,blue__,11.770681012269081,138.5489314925919,-312.6658586602509,451.21479015284274
0.4166666650000004,red___,21.126586495073862,223.16632846691866,-633.3836715330806,856.5499999999993
0.4249999983000004,purple,24.681017903570357,1522.8816118909012,-520.6183881091026,2043.5000000000039
0.4249999983000004,orange,17.342653922912138,1353.454402904549,-3078.1455970954544,4431.600000000003
0.4249999983000004,green_,12.056829828918579,508.7850093322528,-4833.6149906677465,5342.4
0.4249999983000004,black_,23.818863901371415,851.0074163280815,-845.4178706669973,1696.4252869950787
0.4249999983000004,blue__,11.740596057318442,137.84159578112133,-313.3731943717214,451.21479015284274
0.4249999983000004,red___,21.04566811144962,221.46007312864367,-635.0899268713556,856.5499999999993
0.4333333316000004,purple,24.76107833223896,1532.7775004381842,-510.7224995618197,2043.5000000000039
